Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Package,"(Unnamed_Package)",,0,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/examples/mapreduce/org/apache/hadoop/hbase/mapreduce/IndexBuilder.java",,85,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/examples/mapreduce/org/apache/hadoop/hbase/mapreduce/SampleUploader.java",,70,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/examples/thrift/DemoClient.java",,228,,,27
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/Abortable.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/Chore.java",,50,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/ClockOutOfSyncException.java",,7,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/ClusterStatus.java",,132,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/DoNotRetryIOException.java",,13,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/DroppedSnapshotException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HBaseConfiguration.java",,62,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HColumnDescriptor.java",,359,,,84
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HConstants.java",,100,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HMsg.java",,127,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HRegionInfo.java",,375,,,82
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HRegionLocation.java",,45,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HServerAddress.java",,126,,,31
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HServerInfo.java",,167,,,38
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HServerLoad.java",,242,,,52
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/HTableDescriptor.java",,418,,,98
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/InvalidFamilyOperationException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/KeyValue.java",,1035,,,225
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/LocalHBaseCluster.java",,270,,,60
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/MasterAddressTracker.java",,21,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/MasterNotRunningException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/NotAllMetaRegionsOnlineException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/NotServingRegionException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/PleaseHoldException.java",,7,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/RegionException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/RemoteExceptionHandler.java",,48,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/Server.java",,9,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.90.4/src/main/java/org/apache/hadoop/hbase/Stoppable.java",,4,,,2
