Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Package,"(Unnamed_Package)",,0,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/Constants.java",,12,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/Main.java",,35,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/ProtobufMessageHandler.java",,7,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/RESTServlet.java",,63,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/RegionsResource.java",,71,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/ResourceConfig.java",,7,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/ResultGenerator.java",,15,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/RowResource.java",,276,,,48
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/RowResultGenerator.java",,58,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/RowSpec.java",,259,,,57
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/ScannerInstanceResource.java",,112,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/ScannerResource.java",,91,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/ScannerResultGenerator.java",,118,,,23
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/SchemaResource.java",,197,,,33
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/StorageClusterStatusResource.java",,70,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/StorageClusterVersionResource.java",,47,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/TableResource.java",,91,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/VersionResource.java",,38,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/client/Client.java",,192,,,33
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/client/Cluster.java",,35,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/client/Response.java",,47,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/CellModel.java",,74,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/CellSetModel.java",,70,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/ColumnSchemaModel.java",,115,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/RowModel.java",,55,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/ScannerModel.java",,141,,,31
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/StorageClusterStatusModel.java",,325,,,65
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/StorageClusterVersionModel.java",,20,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/TableInfoModel.java",,81,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/TableListModel.java",,55,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/TableModel.java",,25,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/TableRegionModel.java",,84,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/TableSchemaModel.java",,189,,,40
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/model/VersionModel.java",,115,,,20
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/CellMessage.java",,394,,,91
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/CellSetMessage.java",,669,,,152
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/ColumnSchemaMessage.java",,771,,,183
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/ScannerMessage.java",,501,,,120
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/StorageClusterStatusMessage.java",,1425,,,350
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/TableInfoMessage.java",,774,,,184
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/TableListMessage.java",,318,,,68
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/TableSchemaMessage.java",,821,,,197
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/protobuf/generated/VersionMessage.java",,436,,,103
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/provider/JAXBContextResolver.java",,52,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/provider/consumer/ProtobufMessageBodyConsumer.java",,57,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/provider/producer/PlainTextMessageBodyProducer.java",,39,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/java/org/apache/hadoop/hbase/stargate/provider/producer/ProtobufMessageBodyProducer.java",,46,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/test/org/apache/hadoop/hbase/stargate/MiniClusterTestCase.java",,183,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/test/org/apache/hadoop/hbase/stargate/Test00MiniCluster.java",,19,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/test/org/apache/hadoop/hbase/stargate/TestRowResource.java",,301,,,21
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/test/org/apache/hadoop/hbase/stargate/TestScannerResource.java",,212,,,25
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.20.2/src/contrib/stargate/src/test/org/apache/hadoop/hbase/stargate/TestSchemaResource.java",,84,,,7
