Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Package,"(Unnamed_Package)",,0,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/examples/mapred/org/apache/hadoop/hbase/mapred/SampleUploader.java",,99,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/examples/thrift/DemoClient.java",,228,,,27
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/Chore.java",,49,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/ColumnNameParseException.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/DoNotRetryIOException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/DroppedSnapshotException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HBaseConfiguration.java",,19,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HColumnDescriptor.java",,318,,,75
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HConstants.java",,71,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HMerge.java",,308,,,50
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HMsg.java",,125,,,26
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HRegionInfo.java",,267,,,53
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HRegionLocation.java",,36,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HServerAddress.java",,89,,,20
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HServerInfo.java",,101,,,21
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HServerLoad.java",,203,,,42
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HStoreKey.java",,377,,,95
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/HTableDescriptor.java",,424,,,99
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/LeaseException.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/LeaseListener.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/Leases.java",,145,,,29
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/LocalHBaseCluster.java",,217,,,46
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/MasterNotRunningException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/NotServingRegionException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/RegionException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/RegionHistorian.java",,163,,,37
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/RemoteExceptionHandler.java",,48,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/TableExistsException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/TableNotDisabledException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/TableNotFoundException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/UnknownRowLockException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/UnknownScannerException.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/ValueOverMaxLengthException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/VersionAnnotation.java",,11,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/WritableComparator.java",,5,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/client/HBaseAdmin.java",,445,,,114
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/client/HConnection.java",,37,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/client/HConnectionManager.java",,759,,,148
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/client/HTable.java",,835,,,175
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/client/MetaScanner.java",,45,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/client/NoServerForRegionException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.19.3/src/java/org/apache/hadoop/hbase/client/RegionOfflineException.java",,11,,,2
