Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Package,"(Unnamed_Package)",,0,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/examples/mapreduce/org/apache/hadoop/hbase/mapreduce/IndexBuilder.java",,85,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/examples/mapreduce/org/apache/hadoop/hbase/mapreduce/SampleUploader.java",,69,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/examples/thrift/DemoClient.java",,228,,,27
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/Chore.java",,52,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/ClusterStatus.java",,131,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/ColumnNameParseException.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/DoNotRetryIOException.java",,13,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/DroppedSnapshotException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HBaseConfTool.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HBaseConfiguration.java",,75,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HColumnDescriptor.java",,336,,,77
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HConstants.java",,97,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HMerge.java",,320,,,50
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HMsg.java",,147,,,31
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HRegionInfo.java",,334,,,68
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HRegionLocation.java",,45,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HServerAddress.java",,118,,,26
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HServerInfo.java",,149,,,33
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HServerLoad.java",,242,,,52
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/HTableDescriptor.java",,419,,,97
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/KeyValue.java",,1003,,,221
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/LeaseException.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/LeaseListener.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/Leases.java",,156,,,33
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/LocalHBaseCluster.java",,135,,,28
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/MasterNotRunningException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/MiniZooKeeperCluster.java",,149,,,27
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/NotServingRegionException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/PleaseHoldException.java",,7,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/RegionException.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/RemoteExceptionHandler.java",,48,,,13
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/TableExistsException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/TableNotDisabledException.java",,14,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/TableNotFoundException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/UnknownRowLockException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/UnknownScannerException.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/ValueOverMaxLengthException.java",,10,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/VersionAnnotation.java",,11,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/WritableComparator.java",,4,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/YouAreDeadException.java",,7,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/avro/AvroServer.java",,418,,,71
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/avro/AvroUtil.java",,337,,,62
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/avro/generated/AAlreadyExists.java",,20,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/avro/generated/AClusterStatus.java",,41,,,19
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.89.20100924/src/main/java/org/apache/hadoop/hbase/avro/generated/AColumn.java",,23,,,7
